Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Polaris Industries,https://www.crunchbase.com/organization/polaris-industries-inc,"Nov 5, 2025","$1,000,700,000",Not Started,"Industrial, Manufacturing, Transportation","Long Lake, Minnesota, United States","Polaris Industries is an american manufacturer of snowmobiles, atv, and neighborhood electric vehicles.","12,343",http://www.polaris.com/en-us,$1B to $10B,Michigan Economic Development Corporation,Michigan Economic Development Corporation,https://x.com/polarisorv,https://www.linkedin.com/company/polaris-industries/,5001-10000,"$500,000,000",1954
Billd,https://www.crunchbase.com/organization/billd,"Nov 5, 2025","$358,800,000",Not Started,"Financial Services, FinTech, Payments, Real Estate","Austin, Texas, United States",Billd is a construction finance company that offers material purchases at 120-day terms to the construction industry.,"12,721",https://billd.com/,$10M to $50M,"MissionOG, ATLAS SP Partners, HighSage Ventures, LL Funds, Ulysses Management","ATLAS SP Partners, LL Funds, MissionOG",https://x.com/Billd_co,https://www.linkedin.com/company/billdco,101-250,"$7,300,000",2018
DualBird,https://www.crunchbase.com/organization/dual-bird,"Nov 5, 2025","$24,462,970",Not Started,"Analytics, Data Center, Data Integration, Data Visualization","Westborough, Massachusetts, United States","DualBird provides cloud-native acceleration for data processes, improving performance and reducing costs.","13,467",https://dualbird.io/,—,"Lightspeed Venture Partners, Bessemer Venture Partners, Uncork Capital, Angular Ventures, Intel Ignite","Intel Ignite, Lightspeed Venture Partners",,https://www.linkedin.com/company/dualbird,11-50,"$16,462,970",Jan 2022
Poseidon Aerospace,https://www.crunchbase.com/organization/poseidon-aerospace,"Nov 5, 2025","$12,500,000",Not Started,—,"San Francisco, California, United States",Poseidon Aerospace develops autonomous sea-based aircraft designed to transport cargo using ground effect flight.,"16,054",https://www.poseidonaero.com/,—,"Draper Associates, Starship Ventures, GoAhead Ventures, Tamarack Global, Fortitude Ventures","Starship Ventures, Tamarack Global",,https://www.linkedin.com/company/poseidon-aerospace/about/,1-10,"$11,000,000",—
Granite Ridge Resources,https://www.crunchbase.com/organization/granite-ridge-resources,"Nov 5, 2025","$385,500,000",Not Started,Oil and Gas,"Texas, South Carolina, United States",Granite Ridge Resources is a non-operated oil and gas exploration and production company.,"16,736",https://www.graniteridge.com/,$100M to $500M,EOC Partners,EOC Partners,https://x.com/GraniteRidgeInc,https://www.linkedin.com/company/granite-ridge-resources,1-10,"$350,000,000",2022
Tsuga,https://www.crunchbase.com/organization/tsuga-41b7,"Nov 5, 2025","$10,000,000",Not Started,"Cloud Data Services, SaaS","Paris, Ile-de-France, France",Tsuga is a platform that enables enterprise-grade observability.,"17,633",https://www.tsuga.com/,—,"General Catalyst, Singular, Motier Ventures, Charles Gorintin, Amjad Masad",General Catalyst,,https://www.linkedin.com/company/tsuga-data/,11-50,"$10,000,000",2024
Cactus,https://www.crunchbase.com/organization/cravd,"Nov 5, 2025","$7,500,000",Not Started,"Artificial Intelligence (AI), B2B, SaaS, Software","San Francisco, California, United States","Cactus offers AI-driven tools to handle admin tasks, qualify leads, manage schedules, answer calls, and engage clients.","18,095",https://oncactus.com/,—,"Wellington Management, Y Combinator, Team Ignite Ventures, Rebel Fund, Pelion Venture Partners","Wellington Management, Y Combinator",https://x.com/oncactusai,https://www.linkedin.com/company/oncactus,1-10,"$7,000,000","May 30, 2024"
Clever Carnivore,https://www.crunchbase.com/organization/clever-carnivore,"Nov 5, 2025","$11,502,121",Not Started,"Alternative Protein, Biotechnology, Food and Beverage, Manufacturing","Chicago, Illinois, United States","Clever Carnivore is a cultivated meat company specializing in pork products, headquartered in Chicago, IL","18,777",https://clevercarnivore.com/,$1M to $10M,"Newfund, Lever VC, Stray Dog Capital, McWin Partners, Valo Ventures",Lever VC,,https://www.linkedin.com/company/clever-carnivore,11-50,"$2,402,121",2021
Polaris,https://www.crunchbase.com/organization/polaris-fee7,"Nov 5, 2025","$850,000,000",Not Started,—,"London, England, United Kingdom",Polaris is a leader in powersports and is known to millions of people around the world,"20,607",https://www.polaris.com/,—,—,—,https://x.com/polarisinc,https://www.linkedin.com/company/polarisinc,10001+,"$500,000,000",1954
Osteal Therapeutics,https://www.crunchbase.com/organization/joint-purification-systems,"Nov 5, 2025","$128,402,151",Not Started,"Biotechnology, Health Care, Medical, Medical Device, Pharmaceutical","Dallas, Texas, United States",Osteal Therapeutics is a clinical-stage specialty pharmaceutical company developing novel treatments for orthopedic infections.,"26,510",https://www.ostealtx.com/,$1M to $10M,"Zimmer Biomet, GOS Capital, Johnson & Johnson Development Corporation, Johnson & Johnson Robotics and Digital Solutions, Prism Venture Management","Asteroid Partners, Huimei Capital, Johnson & Johnson Robotics and Digital Solutions, Zimmer Biomet",,https://www.linkedin.com/company/osteal,11-50,"$15,602,151",2013
Babcock & Wilcox Enterprises,https://www.crunchbase.com/organization/babcock-wilcox-enterprises,"Nov 5, 2025","$227,500,000",Not Started,"Electrical Distribution, Energy, Service Industry","Charlotte, North Carolina, United States",Babcock & Wilcox Enterprises is an American power generation company.,"27,183",https://www.babcock.com/,$500M to $1B,"Axos Bank, West Virginia Department of Economic Development","Axos Bank, West Virginia Department of Economic Development",https://x.com/babcockwilcox,https://www.linkedin.com/company/9769,1001-5000,"$67,500,000",1867
Gci Liberty,https://www.crunchbase.com/organization/gci-liberty,"Nov 5, 2025","$300,000,000",Not Started,"Communications Infrastructure, Consulting, Telecommunications","Englewood, Colorado, United States",GCI Liberty operates and owns interests in a broad range of communications businesses.,"28,558",http://www.gciliberty.com/,$1B to $10B,—,—,,,1001-5000,"$300,000,000","Jan 1, 1979"
Hepta Bio,https://www.crunchbase.com/organization/hepta-bio,"Nov 5, 2025","$6,700,000",Not Started,"Biotechnology, Health Care, Medical","San Francisco, California, United States","Hepta Bio detect, monitor, and direct the most effective liver treatment.","30,772",https://www.hepta.bio/,—,"Alumni Ventures, Felicis, Illumina Ventures, SeaX Ventures, AME Cloud Ventures","Alumni Ventures, Felicis, Illumina Ventures",,https://www.linkedin.com/company/heptabio/,1-10,"$6,700,000",2022
Santhera Pharmaceuticals,https://www.crunchbase.com/organization/santhera-pharmaceuticals-holding,"Nov 5, 2025","$309,405,650",Not Started,"Biotechnology, Health Care, Pharmaceutical","Liestal, Basel-Landschaft, Switzerland",Santhera Pharmaceuticals develops and markets pharmaceutical products for the treatment of mitochondrial and neuromuscular diseases.,"31,633",http://santhera.com/,$10M to $50M,"Partners Group, Dow, Idorsia, BioMedPartners, Highbridge Capital Management","Ares Life Sciences, Highbridge Capital Management, Idorsia, NGN Capital, Partners Group, YA Global Master SPV",https://x.com/santhera,https://www.linkedin.com/company/santhera-pharmaceuticals-ltd,51-100,"$13,000,000",Sep 2004
Crew,https://www.crunchbase.com/organization/crew-738c,"Nov 5, 2025","$6,300,000",Not Started,"Banking, Financial Services, Personal Finance","Lehi, Utah, United States",The world's most powerful checking account,"33,876",https://trycrew.com/,—,"Pelion Venture Partners, Copper Sky Capital, Kickstart, Signal Peak Ventures, Run Ventures","Capital Eleven, Kickstart",https://x.com/trycrew,https://www.linkedin.com/company/trycrew/,1-10,"$3,800,000","Mar 20, 2023"
Transcontinental Gas Pipe Line,https://www.crunchbase.com/organization/transcontinental-gas-pipe-line,"Nov 5, 2025","$1,700,000,000",Not Started,"Natural Resources, Oil and Gas, Renewable Energy","Houston, Texas, United States",Transcontinental Gas Pipe Line Company engages in the interstate transportation of natural gas in the United States.,"37,361",—,$10M to $50M,—,—,,,11-50,"$1,700,000,000",1946
Matter.,https://www.crunchbase.com/organization/matter-b2f3,"Nov 5, 2025","$10,982,143",Not Started,"Recycling, Waste Management, Water Purification","Bristol, Bristol, City of, United Kingdom","Matter. is a company that provide solutions for capturing, harvesting, and recycling microplastics from wastewater.","37,537",https://matter.industries/,$1M to $10M,"S2G Investments, Sound Ventures, Elemental Impact, Builders Vision, Regeneration.VC","British Design Fund, Builders Vision, Elemental Impact, Inter Ikea, S2G Investments, Sound Ventures",,https://www.linkedin.com/company/matterindustries,11-50,—,2018
Turk Eximbank,https://www.crunchbase.com/organization/t%C3%BCrk-eximbank,"Nov 5, 2025","$2,771,134,622",Not Started,"Banking, Credit, Financial Services","Umraniye, Istanbul, Turkey","Turk Eximbank supports exporters, overseas investors, and companies involved in international trade and services.","38,266",https://www.eximbank.gov.tr/,—,"Deutsche Bank, BNP Paribas, Standard Chartered Bank, ICD-PS, Black Sea Trade & Development Bank","Black Sea Trade & Development Bank, ICD-PS, KfW IPEX Bank, The International Islamic Trade Finance Corporation",https://x.com/Turk_Eximbank,https://www.linkedin.com/company/turk-eximbank/,501-1000,"$200,000,000","Aug 21, 1987"
Statera Energy,https://www.crunchbase.com/organization/statera-energy,"Nov 5, 2025","£1,046,000,000",Not Started,"Electrical Distribution, Renewable Energy","London, England, United Kingdom","Statera Energy is a company that generates, transmissions, and distributes electric energy.","39,852",https://stateraenergy.co.uk/,$1M to $10M,"Siemens, NatWest Group, NatWest Bank, Santander UK, Lloyds Bank",Lloyds Bank,,https://www.linkedin.com/company/statera-energy-limited/,51-100,"£235,000,000",2015
Headwater Energy,https://www.crunchbase.com/organization/headwater-energy,"Nov 5, 2025","$176,000,000",Not Started,"Renewable Energy, Solar","Raleigh, North Carolina, United States",Headwater Energy develops utility-scale solar and energy storage systems.,"40,044",https://headwaterenergy.com/,—,"Pathward, Opus Bank","Opus Bank, Pathward",,https://www.linkedin.com/company/oakhurstenergy,11-50,"$144,000,000",Dec 2023
VSAC,https://www.crunchbase.com/organization/vsac,"Nov 5, 2025","$31,050,000",Not Started,"Education, Finance, Information Services, Non Profit","Winooski, Vermont, United States",VSAC is a non-profit organization that operates with a mission to provide assistance and financial aid to reach educational goals.,"43,352",https://www.vsac.org/,$10M to $50M,"U.S. Department of Education, State of Vermont","State of Vermont, U.S. Department of Education",https://x.com/vsac,https://www.linkedin.com/company/vsac/,101-250,"$31,000,000","Jun 30, 1965"
Bayou Surgical,https://www.crunchbase.com/organization/bayou-surgical,"Nov 5, 2025","$12,336,542",Not Started,"Health Care, Medical, Medical Device","Houston, Texas, United States",Bayou Surgical engages in restoring vision from the soiled surgical camera without disrupting the surgical procedure.,"43,737",http://bayousurgical.com/,—,—,—,,https://www.linkedin.com/company/bayou-surgical,11-50,"$4,999,542",2016
Kognitive Networks,https://www.crunchbase.com/organization/k4-mobility,"Nov 5, 2025","$22,241,386",Not Started,"Cyber Security, Information and Communications Technology (ICT), Internet, Network Security","Itasca, Illinois, United States",Kognitive Networks is a digital platform that harnesses the power of the Internet to provide services for maritime ships.,"44,345",https://www.kognitive.net/,$1M to $10M,"Hyde Park Venture Partners, HPA (Hyde Park Angels), TechNexus Venture Collaborative",Hyde Park Venture Partners,https://x.com/kognitivenet,https://www.linkedin.com/company/kognitive-networks/,11-50,"$2,000,000",Aug 2018
Ad Scientiam,https://www.crunchbase.com/organization/ad-scientiam,"Nov 5, 2025","€7,000,000",Not Started,"Clinical Trials, Health Care, Information Technology, IT Management, Medical","Paris, Ile-de-France, France",Ad Scientiam develop reliable solutions to measure disease evolution to accelerate treatment decisions to fight the disabilities.,"44,575",http://www.adscientiam.com/,Less than $1M,"Techlife Capital, Bedex et Associés, BIODIGITAL PARTICIPATIONS",Techlife Capital,https://x.com/adscientiam,https://www.linkedin.com/company/ad-scientiam,51-100,"€5,000,000","Sep 5, 2013"
Kinetics,https://www.crunchbase.com/organization/kinetics-e2bc,"Nov 5, 2025","$400,000,000",Not Started,"CleanTech, Energy, Renewable Energy","London, England, United Kingdom","Kinetics is a clean energy company that offers renewables, battery storage and clean technology solutions.","44,931",https://www.kineticsenergies.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/kinetics-energies/,11-50,"$400,000,000",2024
Dezer Development,https://www.crunchbase.com/organization/dezer-development,"Nov 5, 2025","$630,000,000",Not Started,"Commercial, Real Estate, Residential","Miami Beach, Florida, United States",Dezer Development is a real estate firm.,"50,106",https://dezerdevelopment.com/,—,Madison Realty Capital,Madison Realty Capital,https://x.com/dezerdev,https://www.linkedin.com/company/dezer-development/,11-50,"$630,000,000",1970
Scatec,https://www.crunchbase.com/organization/scatec-solar,"Nov 5, 2025","$1,422,513,203",Not Started,"Energy, Renewable Energy, Solar","Oslo, Oslo, Norway",Scatec is a fast-growing supplier of photovoltaic (PV) solar energy solutions.,"52,710",https://scatec.com/,$500M to $1B,"European Bank for Reconstruction and Development, African Development Bank, The Arab Energy Fund, Equinor, British International Investment","African Development Bank, Banco do Nordeste do Brasil, Equinor, MMH Nysteen Invest, PtX Development Fund, The Arab Energy Fund",https://x.com/scatecsolar,https://www.linkedin.com/company/scatec-solar,501-1000,"NOK1,000,000,000",2007
Arjo,https://www.crunchbase.com/organization/arjo,"Nov 5, 2025","SEK1,000,000,000",Not Started,"Health Care, Medical Device","Malmö, Skane Lan, Sweden","Arjo has worked in close collaboration with care homes and healthcare professionals, providing a unique understanding.","63,122",https://www.arjo.com/int/,$1B to $10B,—,—,https://x.com/Arjo_Global,https://www.linkedin.com/company/arjoglobal/about/,5001-10000,"SEK1,000,000,000","Jan 1, 1957"
Vonovia,https://www.crunchbase.com/organization/vonovia-se,"Nov 5, 2025","€6,550,000,000",Not Started,"Leasing, Property Development, Real Estate, Residential","Bochum, Nordrhein-Westfalen, Germany",Vonovia is a housing company that offers apartments.,"77,088",https://www.vonovia.de/,$1B to $10B,—,—,https://x.com/vonovia_se,https://www.linkedin.com/company/vonovia/,10001+,"€2,250,000,000",1998
Recupero Etico Sostenibile,https://www.crunchbase.com/organization/recupero-etico-sostenibile,"Nov 5, 2025","€18,000,000",Not Started,"Environmental Engineering, Recycling, Waste Management","Pettoranello Del Molise, Molise, Italy","RES specializes in waste management, environmental protection, and recycling services.","81,056",https://www.recuperoeticosostenibile.it/,$10M to $50M,"Banco BPM, First Capital","Banco BPM, First Capital",,https://www.linkedin.com/company/res-recupero-etico-sostenibile,51-100,"€10,000,000",1989
Vaxart,https://www.crunchbase.com/organization/vaxart,"Nov 5, 2025","$143,668,419",Not Started,"Biotechnology, Health Care, Medical Device","San Francisco, California, United States",Vaxart is a biotechnology company that develops vaccine technology for the treatment of infectious diseases.,"84,431",http://vaxart.com/,$10M to $50M,"RA Capital Management, Dynavax Technologies, Sand Hill Angels, Life Science Angels, Bay Partners","Care Capital, Dynavax Technologies, Life Science Angels, Quantum Technology Partners, RA Capital Management, Sand Hill Angels",https://x.com/vaxart,https://www.linkedin.com/company/vaxart,101-250,"$5,000,000",2004
Novanta,https://www.crunchbase.com/organization/novanta,"Nov 5, 2025","$550,000,000",Not Started,"Business Development, Information Technology, Manufacturing","Bedford, Massachusetts, United States","Novanta designs, develops, manufactures, and sells precision photonic and motion control components.","90,754",http://www.novanta.com/,$500M to $1B,—,—,,https://www.linkedin.com/company/novonta-inc,1001-5000,"$550,000,000",1968
Aklease,https://www.crunchbase.com/organization/aklease,"Nov 5, 2025","€85,000,000",Not Started,"Finance, Financial Services","Levent, Malatya, Turkey","Aklease provides financing leasing options for investments across a range of industries, including production, construction, transportation.","92,119",https://www.aklease.com/,$10M to $50M,"ICD-PS, Black Sea Trade & Development Bank, EBRD (Türkiye)","Black Sea Trade & Development Bank, EBRD (Türkiye), ICD-PS",,https://www.linkedin.com/company/aklease,101-250,"€60,000,000",1988
Streamex,https://www.crunchbase.com/organization/biosig-technologies,"Nov 5, 2025","$1,221,507,813",Not Started,"Biotechnology, Health Care, Medical Device","Los Angeles, California, United States",Streamex is a digital signal processing company specializing in arrhythmia identification and visualization.,"112,106",https://biosigtech.com/,Less than $1M,—,—,https://x.com/biosig_tech,https://www.linkedin.com/company/biosig-technologies-inc-,11-50,"$25,000,000",2009
Monro Muffler,https://www.crunchbase.com/organization/monro-muffler,"Nov 5, 2025","$1,200,000,000",Not Started,"Automotive, Consulting, Fleet Management, Retail, Service Industry","Rochester, New York, United States","Monro Muffler Brake is an automotive service company focusing on scheduled maintenance, undercar repairs, and retail tire sales.","114,551",http://www.monro.com/,$1B to $10B,"Citizens Bank, Icahn Enterprises","Citizens Bank, Icahn Enterprises",https://x.com/monromb,https://www.linkedin.com/company/monroinc,5001-10000,—,1959
Alpine Income Property Trust,https://www.crunchbase.com/organization/alpine-income-property-trust-inc,"Nov 5, 2025","$50,000,000",Not Started,"Property Development, Property Management, Real Estate","Winter Park, Florida, United States",Alpine Income Property Trust is a ski and lakeside investment property company.,"144,808",https://alpinereit.com/,$50M to $100M,—,—,,https://www.linkedin.com/company/alpine-property-investments/,1-10,"$50,000,000","Jan 1, 2005"
Maire Tecnimont,https://www.crunchbase.com/organization/maire-tecnimont,"Nov 5, 2025","$729,410,929",Not Started,"Chemical Engineering, Renewable Energy, Sustainability","Milan, Lombardia, Italy",Maire Tecnimont in the field of green chemistry and the technologies supporting the energy transition.,"148,201",https://www.mairetecnimont.com/en/home,$1B to $10B,"UniCredit, Intesa Sanpaolo, BPER Banca, Banca Monte dei Paschi di Siena, Bank ABC",—,https://x.com/mairetecnimont,https://it.linkedin.com/company/maire-tecnimont,10001+,"€275,000,000","Jan 1, 2005"
Zest AI,https://www.crunchbase.com/organization/zestfinance,"Nov 4, 2025","$357,730,000",Not Started,"Artificial Intelligence (AI), Big Data, Financial Services, FinTech, Machine Learning, SaaS","Burbank, California, United States",Zest AI is an AI lending technology company that leverages machine learning technology to enhance credit underwriting processes.,"1,479",http://zest.ai/,$10M to $50M,"Lightspeed Venture Partners, Insight Partners, Flybridge, Curql, Matrix","Baidu, Citi Ventures, First National Bank Of Omaha, Insight Partners, Lightspeed Venture Partners, Matrix, Members 1st Federal Credit Union, Northgate Capital, ORNL Federal Credit Union, SchoolsFirst FCU, Truliant Federal Credit Union, TruStage Ventures, VyStar Credit Union",https://x.com/Zest_AI,https://www.linkedin.com/company/zest-ai,101-250,—,2009
The EVERY Company,https://www.crunchbase.com/organization/clara-foods,"Nov 4, 2025","$296,750,000",Not Started,"Biotechnology, Food and Beverage, Food Processing, Manufacturing, Nutrition","South San Francisco, California, United States",The EVERY Company creates and sells animal-free egg protein ingredients using a precision fermentation process.,"2,797",https://theeverycompany.com/,$1M to $10M,"Temasek Holdings, VamosVentures, SOSV, Main Sequence Ventures, IndieBio","Agronomics, Anne Hathaway, B37 Ventures, Ingredion, McWin Partners, Rage Capital, SOSV, U.S. Department of Defense",https://x.com/theEVERYcompany,https://www.linkedin.com/company/clara-foods,51-100,"$55,000,000",2015
Wayfair,https://www.crunchbase.com/organization/wayfair,"Nov 4, 2025","$4,478,000,000",Not Started,"Consumer Goods, E-Commerce, Furniture, Home Decor, Retail","Boston, Massachusetts, United States","Wayfair is a retail store that offers a wide range of home products such as outdoor, bedding, lighting, and appliances with online services.","3,853",https://www.wayfair.com/,$10B+,"HarbourVest Partners, Battery Ventures, ICONIQ Growth, Spark Capital, T. Rowe Price","Spark Capital, T. Rowe Price",https://x.com/wayfair,https://www.linkedin.com/company/wayfair,10001+,"$700,000,000","Aug 1, 2002"
Frontieras North America,https://www.crunchbase.com/organization/frontieras-north-america,"Nov 4, 2025","$155,412,185",Not Started,"Energy, Fuel, Oil and Gas","Cheyenne, Wyoming, United States","Frontieras North America is an energy and environmental technology company that produces gas, liquid, and solid energy products.","4,525",https://www.frontieras.com/,Less than $1M,The Global Emerging Markets Group,The Global Emerging Markets Group,https://x.com/frontieras,https://www.linkedin.com/company/frontieras-north-america/,11-50,"$808,391",2011
Mind Robotics,https://www.crunchbase.com/organization/mind-robotics-1202,"Nov 4, 2025","$115,000,000",Not Started,"Artificial Intelligence (AI), Machine Learning, Robotics","Palo Alto, California, United States",Mind Robotics is building the generalized physical intelligence required to solve the world’s most demanding industrial challenges.,"4,687",https://mindrobotics.com/,—,"Eclipse Ventures, Rivian",Eclipse Ventures,,https://www.linkedin.com/company/mindrobotics/,1-10,"$115,000,000",2025
DeepJudge,https://www.crunchbase.com/organization/deepjudge,"Nov 4, 2025","$53,059,988",Not Started,"Artificial Intelligence (AI), Legal Tech, Machine Learning, Software","Zürich, Zurich, Switzerland",DeepJudge is an AI platform for legal professionals that enhances access to internal knowledge and documents within law firms.,"4,728",https://www.deepjudge.ai/,—,"Felicis, Coatue, Venture Kick, SICTIC, Gokul Rajaram","Coatue, Felicis, InnoBooster, Venture Kick",,https://www.linkedin.com/company/deepjudge,11-50,"$42,000,000",2021
Overture Life,https://www.crunchbase.com/organization/overture-life,"Nov 4, 2025","$88,570,552",Not Started,"Biotechnology, Fertility, Health Care","Alcobendas, Madrid, Spain",Overture Life is a biotechnology company that develops automated technologies for assisted reproductive procedures.,"5,524",https://overture.life/,$10M to $50M,"European Investment Bank, Khosla Ventures, Felicis, Octopus Ventures, Google Ventures","European Investment Bank, Felicis, Octopus Ventures",https://x.com/overturelife,https://www.linkedin.com/company/overture-life,51-100,"€20,000,000",2017
Alida Biosciences,https://www.crunchbase.com/organization/alida-biosciences,"Nov 4, 2025","$17,010,000",Not Started,"Biotechnology, Health Care, Life Science, Software","San Diego, California, United States",Alida Biosciences develops advanced RNA analysis platforms and software for precision medicine,"6,972",https://alidabio.com/,$1M to $10M,"Genoa Ventures, Vertical Venture Partners, FusionX Ventures, National Institute of General Medical Science, General Inception","FusionX Ventures, General Inception, Genoa Ventures, National Human Genome Research Institute, National Institute of General Medical Science",,https://www.linkedin.com/company/alida-biosciences,11-50,"$1,000,000",2020
Ultragenyx Pharmaceutical,https://www.crunchbase.com/organization/ultragenyx-pharmaceutical,"Nov 4, 2025","$1,539,300,005",Not Started,"Biotechnology, Health Care, Pharmaceutical","Novato, California, United States",Ultragenyx Pharmaceutical focuses on the development of various products for the treatment of rare and ultra-rare diseases.,"7,762",http://www.ultragenyx.com/,$500M to $1B,"Adage Capital Management, F-Prime, Takeda, TPG Growth, HealthCap","Adage Capital Management, Ontario Municipal Employees Retirement System",https://x.com/ultragenyx,https://www.linkedin.com/company/ultragenyx-pharmaceutical-inc-/,1001-5000,"$400,000,000",2010
Reflex Aerospace,https://www.crunchbase.com/organization/reflex-aerospace,"Nov 4, 2025","€60,250,000",Not Started,"Aerospace, Satellite Communication, Space Travel","Berlin, Berlin, Germany",Reflex Aerospace designs and manufactures high-performance satellite platforms for commercial and defense applications.,"8,122",https://www.reflexaerospace.com/,$10M to $50M,"HTGF (High-Tech Gruenderfonds), Alpine Space Ventures, Bayern Kapital, Starburst Accelerator, Human Element VC",Human Element VC,,https://www.linkedin.com/company/reflex-aerospace,51-100,"€50,000,000",2021
Rolling Square,https://www.crunchbase.com/organization/rolling-square-8643,"Nov 4, 2025","$11,941,907",Not Started,"Consumer Electronics, E-Commerce, Manufacturing","Chiasso, Ticino, Switzerland",Rolling Square is a bootstrapped consumer electronics brand that brings true innovation to the market of accessories.,"8,263",https://rollingsquare.com/,$1M to $10M,—,—,https://x.com/Rolling_Square,https://www.linkedin.com/company/ferraris-group-sagl,11-50,"$357,801",2015
Ceres AI,https://www.crunchbase.com/organization/ceres-imaging,"Nov 4, 2025","$96,836,385",Not Started,"Agriculture, AgTech, Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Software","Oakland, California, United States","Ceres AI is a data analytics platform designed for agriculture, assisting growers, lenders, and insurers in minimizing farming risks.","8,951",https://ceres.ai/,$1M to $10M,"Insight Partners, XTX Ventures, REMUS Capital, Elemental Impact, Decathlon Capital Partners","Decathlon Capital Partners, Insight Partners, REMUS Capital, Romulus Capital, XTX Ventures",https://x.com/ceresimaging,https://www.linkedin.com/company/ceres-a-i,101-250,"$13,000,000",2014
Neok Bio,https://www.crunchbase.com/organization/neok-bio,"Nov 4, 2025","$75,000,000",Not Started,"Biotechnology, Oncology, Pharmaceutical","Palo Alto, California, United States",Neok Bio is a biotech startup that focuses on bispecific ADCs in cancer therapy.,"11,633",https://www.neokbio.com/,—,ABL Bio,ABL Bio,https://x.com/NEOKBio,https://www.linkedin.com/company/neok-bio/,1-10,"$75,000,000",2025
Sunflower Labs,https://www.crunchbase.com/organization/sunflower-labs,"Nov 4, 2025","$37,100,000",Not Started,"Artificial Intelligence (AI), Drones, Physical Security, Robotics","San Francisco, California, United States","Fully autonomous, AI-powered drone security system for commercial, industrial and residential properties","12,167",https://sunflower-labs.com/,$10M to $50M,"General Catalyst, Sequoia Capital, Drone Fund, Alarm.com, Atlas Ventures","General Catalyst, Sequoia Capital",https://x.com/sunflower_labs,https://www.linkedin.com/company/15230621,11-50,"$16,000,000",2016
MultiSensor AI,https://www.crunchbase.com/organization/multisensor-ai,"Nov 4, 2025","$28,400,000",Not Started,"Artificial Intelligence (AI), Cloud Computing, Hardware, Software","Beaumont, Texas, United States","MultiSensor AI offers AI-powered predictive maintenance using thermal, acoustic, and vibration sensors.","13,917",https://www.multisensorai.com/,$1M to $10M,325 Capital,325 Capital,,https://www.linkedin.com/company/multisensor-ai/,51-100,"$14,400,000",1995
Qida,https://www.crunchbase.com/organization/qida,"Nov 4, 2025","€59,900,000",Not Started,"Fitness, Health Care","Sabadell, Catalonia, Spain",ida is a home care company that offers personalized and humane in-home care for elderly or dependent people.,"14,283",http://qida.es/,$50M to $100M,"Endeavor Catalyst, Asabys Partners, Cofides, Kibo Ventures, ICF Capital","Asabys Partners, Cofides, Creas Foundation, Fondo Bolsa Social, Kibo Ventures, Quadrille Capital, Ship2B Ventures",https://x.com/qidacare,https://www.linkedin.com/company/qida-atencion-domiciliaria-home-care/,251-500,"€37,000,000",2017
Bank of Ireland,https://www.crunchbase.com/organization/bank-of-ireland,"Nov 4, 2025","€4,400,000,000",Not Started,"Banking, Finance, Financial Services, Insurance","Dublin, Dublin, Ireland",Bank of Ireland is a commercial bank operation that provides a range of banking and other financial services.,"14,661",http://www.bankofireland.com/,$1B to $10B,"Deutsche Bank, UniCredit, Credit Suisse, Barclays Investment Bank",Barclays Investment Bank,https://x.com/talktoBOI,http://www.linkedin.com/company/bank-of-ireland,10001+,"€750,000,000","Apr 5, 1783"
Ruli,https://www.crunchbase.com/organization/ruli-00f3,"Nov 4, 2025","$8,200,000",Not Started,Artificial Intelligence (AI),"Austin, Texas, United States",Ruli reimagined the in-house counsel with an AI Counsel teammate for unparalleled efficiency and collaboration.,"15,374",https://www.ruli.ai/,—,"Mana Ventures, Album VC, Foothill Ventures, SignalFire, PJC","Album VC, SignalFire",,https://www.linkedin.com/company/ruliai/,1-10,"$6,000,000",2024
Howtorobot.com,https://www.crunchbase.com/organization/howtorobot-com,"Nov 4, 2025","$6,300,000",Not Started,"Industrial Automation, Industrial Manufacturing, Marketplace, Robotics, Warehouse Automation","Franklin, Tennessee, United States","HowToRobot is an automation-marketplace platform that helps companies evaluate, source, and implement robotic and automation solutions.","16,529",https://www.howtorobot.com/,$1M to $10M,"Humanoid Global, Holman, Sagitta Ventures","Holman, Sagitta Ventures",,https://www.linkedin.com/company/howtorobot/,11-50,—,"Mar 5, 2019"
Azalea Therapeutics,https://www.crunchbase.com/organization/azalea-therapeutics,"Nov 4, 2025","$100,000,000",Not Started,"Biotechnology, Information Technology, Medical, Product Research","Berkeley, California, United States",Azalea Therapeutics is a biotechnology company with a primary focus on developing cancer immunotherapies.,"17,002",https://azaleatx.com/,—,"RA Capital Management, Yosemite, Third Rock Ventures, Sozo Ventures, Parker Institute for Cancer Immunotherapy","Sozo Ventures, Third Rock Ventures",,https://www.linkedin.com/company/azalea-therapeutics,11-50,"$65,000,000",2023
