Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
EVERBLOOM,https://www.crunchbase.com/organization/bloomlabs-4e62,"Aug 19, 2025","$7,750,000",Not Started,"Biotechnology, Manufacturing, Sustainability, Waste Management","New York, New York, United States",Bloomlabs provides a method to catalyze waste value by regenerating it as adaptable and appealing bio-plastics and textile fibers.,"23,311",https://www.everbloom.bio/,—,"Breakthrough Energy Ventures, gener8tor, Karman Ventures, SOSV, Endgame Capital","gener8tor, Hoxton Ventures, SOSV",,https://www.linkedin.com/company/everbloombio,1-10,"$7,500,000","Jan 1, 2023"
CorriXR Therapeutics,https://www.crunchbase.com/organization/corrixr-therapeutics,"Aug 19, 2025","$7,525,179",Not Started,"Biotechnology, Health Care, Therapeutics","Wilmington, Delaware, United States",CorriXR Therapeutics is a biotechnology company.,"26,098",https://www.corrixr.com/,$1M to $10M,"Cortado Ventures, Southern Research, Christiana Care Health Systems, State of Delaware, Brookhaven Bio","Christiana Care Health Systems, Cortado Ventures, Southern Research, State of Delaware",,https://www.linkedin.com/company/corrixrtherapeutics,11-50,"$1,000,000",2022
DeNexus,https://www.crunchbase.com/organization/denexus,"Aug 19, 2025","$33,069,233",Not Started,"Analytics, Cyber Security, InsurTech, Risk Management, SaaS","Boston, Massachusetts, United States",End-to-end cyber risk management solution for industrial sectors and critical infrastructures with Cyber-Physical Systems (CPS).,"26,276",https://www.denexus.io/,$1M to $10M,"AXA XL, HCS Capital, Prosegur, VentureOut, PGV","HCS Capital, PGV, VentureOut, Vestech Partners, WGG Partners",https://x.com/DeNexusInc1,https://www.linkedin.com/company/denexus-inc,11-50,"$240,000","Mar 22, 2019"
LightTable,https://www.crunchbase.com/organization/lighttable-c094,"Aug 19, 2025","$6,000,000",Not Started,"Architecture, Artificial Intelligence (AI), Software","Denver, Colorado, United States",LightTable is a software company that specializes in designing documents and fewer RFIs for architects and construction.,"26,360",https://www.lighttable.ai/,—,"Primary Venture Partners, Innovation Endeavors, MetaProp",Primary Venture Partners,,https://www.linkedin.com/company/lighttable-ai/,1-10,"$6,000,000",2024
Sonara Health,https://www.crunchbase.com/organization/sonara-health,"Aug 19, 2025","$13,415,000",Not Started,"Apps, Health Care, Hospital, Medical, Telehealth","Dallas, Texas, United States",Sonara is a healthcare technology company that develops telehealth platforms to aim to end the opioid epidemic.,"27,454",https://www.sonarahealth.com/,$1M to $10M,"Acumen America, Royal Street Ventures, Boomerang Ventures, Mark Cuban, First Trust Capital Partners","Blue Cross and Blue Shield of Kansas, Boomerang Ventures, First Trust Capital Partners, Mark Cuban",https://x.com/sonarahealth_,https://www.linkedin.com/company/sonarahealth,51-100,"$1,000,000",2020
Anavex,https://www.crunchbase.com/organization/anavex,"Aug 19, 2025","$212,600,000",Not Started,"Biopharma, Biotechnology, Health Care, Manufacturing, Therapeutics","New York, New York, United States",Anavex is a biopharmaceutical company developing drugs for the treatment of cancer and neurological diseases.,"27,738",http://anavex.com/,—,Deep Track Capital,Deep Track Capital,https://x.com/anavex_news,https://www.linkedin.com/company/anavex-life-sciences/,11-50,"$150,000,000",2006
Belhaven Biopharma,https://www.crunchbase.com/organization/belhaven-biopharma,"Aug 19, 2025","$21,750,000",Not Started,"Biotechnology, Clinical Trials, Pharmaceutical","Raleigh, North Carolina, United States","Belhaven Biopharma is a clinical trial material scale-up and production, IND preparation and filing.","29,520",http://belhavenbio.com/,—,North Carolina Biotechnology Center,North Carolina Biotechnology Center,,https://www.linkedin.com/company/belhaven-biopharma/,1-10,"$10,000,000",2021
Evolent Health,https://www.crunchbase.com/organization/evolent-health,"Aug 19, 2025","$1,174,972,936",Not Started,"Health Care, Hospital, Information Technology","Arlington, Virginia, United States",Evolent Health specializes in delivering clinical and administrative solutions.,"31,933",https://www.evolent.com/,$1B to $10B,"TPG Growth, UPMC, Oxeon Partners, Advisory Board",TPG Growth,https://x.com/EvolentHealth,https://www.linkedin.com/company/evolent-health/,1001-5000,"$145,000,000",2011
Zipline AI,https://www.crunchbase.com/organization/zipline-ai,"Aug 19, 2025","$7,000,000",Not Started,"Artificial Intelligence (AI), Personalization, Social","Union City, California, United States",Zipline AI is a next-generation data platform helping enterprises accelerate AI/ML development with faster deployment.,"32,538",https://zipline.ai/,—,"Stripe, BoxGroup, Wing Venture Capital, Exceptional Capital",Wing Venture Capital,,https://www.linkedin.com/company/ziplineai/,1-10,"$7,000,000",2024
Continuity Biosciences,https://www.crunchbase.com/organization/continuity-biosciences,"Aug 19, 2025","$11,874,490",Not Started,"Biotechnology, Business Intelligence","Bradenton, Florida, United States",Continuity Biosciences is a bio-technology company.,"34,643",https://continuitybiosciences.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/continuity-biosciences,1-10,"$8,424,490",2023
SugaROx,https://www.crunchbase.com/organization/sugarox,"Aug 19, 2025","£4,944,000",Not Started,"Agriculture, AgTech, Farming","Harpenden, Hertford, United Kingdom",Globally-unique platform technology for the development of single-molecule crop biostimulants.,"35,868",https://sugarox.co.uk/,$1M to $10M,"Future Planet Capital, Innovate UK, Mosaic, UK Innovation & Science Seed Fund, Cultivator","Cultivator, Farming Innovation Programme, Future Planet Capital, Innovate UK, Mosaic, Regenerate Ventures, SEIS, Shake climate, UK Innovation & Science Seed Fund",,https://www.linkedin.com/company/sugarox-ltd/,1-10,"£1,000,000",Feb 2021
Flexera,https://www.crunchbase.com/organization/flexera-software,"Aug 19, 2025","$3,081,382,366",Not Started,"Apps, Enterprise, Information Technology, Software","Itasca, Illinois, United States",Flexera provides a platform for managing and optimizing technology spend and risk across hybrid IT environments.,"39,353",https://www.flexera.com/,$100M to $500M,"TA Associates, Kohlberg Kravis Roberts & Co.","Kohlberg Kravis Roberts & Co., TA Associates",https://x.com/flexera,https://www.linkedin.com/company/flexera,1001-5000,"$3,000,000,000","Apr 1, 2008"
OSPRI,https://www.crunchbase.com/organization/ospri-2c57,"Aug 19, 2025","$30,000,000",Not Started,"Biotechnology, Health Diagnostics, Medical","Mckinney, Texas, United States",OSPRI is updating the infectious illness testing plan.,"40,625",https://ospribio.com/,—,Catalio Capital Management,Catalio Capital Management,,https://www.linkedin.com/company/ospri-biopath/,11-50,"$30,000,000",2025
Streamline Innovations,https://www.crunchbase.com/organization/streamline-innovations,"Aug 19, 2025","$48,250,000",Not Started,"Environmental Engineering, Oil and Gas, Water","San Antonio, Texas, United States",Streamline Innovations focuses on innovative and sustainable gas and water treatment solutions.,"43,706",https://streamlineinnovations.com/,$10M to $50M,"Energy Innovation Capital, Proterra Investment Partners, Select Milk Producers, Pearl Energy Investments",Proterra Investment Partners,https://x.com/streamline_us,https://www.linkedin.com/company/streamlineinnovations,51-100,—,2016
loanDepot,https://www.crunchbase.com/organization/loandepot,"Aug 19, 2025","$831,949,000",Not Started,"Banking, Finance, Financial Services, Mortgage, Real Estate","Foothill Ranch, California, United States","loanDepot is an independent retail mortgage lender that provides residential loans, refinance loans, and personal loan products nationwide.","44,318",http://www.loandepot.com/,$500M to $1B,Parthenon Capital Partners,Parthenon Capital Partners,https://x.com/loandepot,http://www.linkedin.com/company/loandepot,1001-5000,"$150,000,000",2010
Mint,https://www.crunchbase.com/organization/mint-6e09,"Aug 19, 2025","$150,000,000",Not Started,"Renewable Energy, Solar, Wind Energy","Arlington, Virginia, United States","Minting Technologies is a Delaware business, is concentrating on implementing wind and solar power generation.","47,024",https://www.green-mint.com/,—,GEM Digital,GEM Digital,,https://www.linkedin.com/company/green-minting-technologies-corp,1-10,"$150,000,000",2024
MiDAS Foods International,https://www.crunchbase.com/organization/midas-foods-international,"Aug 19, 2025","$8,256,407",Not Started,"Food and Beverage, Food Processing, Manufacturing","Oak Park, Michigan, United States","MiDAS Foods International is a manufacturer of products such as culinary basics, Asian sauces, gravies, condiments, and bakery specialties.","56,297",https://midasfoods.com/,$10M to $50M,—,—,,https://www.linkedin.com/company/midas-foods-international/,11-50,"$2,000,000",1980
Elektroprivreda Crne Gore,https://www.crunchbase.com/organization/elektroprivreda-crne-gore,"Aug 19, 2025","€230,000,000",Not Started,"Electrical Distribution, Energy, Energy Management","Niksic, Kosovo, Serbia","Elektroprivreda Crne Gore is an energy company that produces, distributes and supplies electricity with a focus on reliability and quality.","57,546",https://www.epcg.com/,$100M to $500M,"European Bank for Reconstruction and Development, KfW","European Bank for Reconstruction and Development, KfW",,https://www.linkedin.com/company/elektroprivreda-crne-gore-ad-niksic,51-100,"€26,000,000","Oct 16, 1998"
Powerphotonic,https://www.crunchbase.com/organization/powerphotonic,"Aug 19, 2025","$9,070,183",Not Started,"Hardware, Manufacturing, Software","Dunfermline, Fife, United Kingdom",Powerphotonic designs and fabricates freeform refractive micro-optics for laser beam correction and beamforming.,"62,615",http://www.powerphotonic.com/,$1M to $10M,"Maven Capital Partners, Archangels, TRICAPITAL, Clydesdale Bank","Archangels, Clydesdale Bank, Maven Capital Partners",https://x.com/powerphotonic,http://www.linkedin.com/company/powerphotonic,11-50,"£2,600,000",2004
Myosin Therapeutics,https://www.crunchbase.com/organization/myosin-therapeutics,"Aug 19, 2025","$13,499,986",Not Started,"Biotechnology, Health Care, Therapeutics","Jupiter, Florida, United States",Myosin Therapeutics is a privately-held biopharmaceutical company developing novel medications for CNS-based disorders.,"64,131",https://www.myosintherapeutics.com/,$1M to $10M,"DeepWork Capital, National Institutes of Health, Mayo Clinic Ventures, Florida Opportunity Fund, UK Innovation & Science Seed Fund","Mint12 Pharma, National Institute on Drug Abuse (NIDA), UK Innovation & Science Seed Fund",https://x.com/MyosinTx,https://www.linkedin.com/company/myosin-therapeutics-inc,1-10,"$4,500,000",2020
Inn Collection,https://www.crunchbase.com/organization/the-inn-collection-group,"Aug 19, 2025","£125,000,000",Not Started,"Catering, Food and Beverage, Hospitality, Restaurants, Travel Accommodations","Alnwick, Northumberland, United Kingdom","The Inn Collection, a hospitality and pub company, owns and operates a chain of pubs and inns in North England.","64,182",http://inncollectiongroup.com/,$100M to $500M,HSBC UK,HSBC UK,https://x.com/Inn_Collection,https://www.linkedin.com/company/inn-collection-group/,1001-5000,"£125,000,000",2007
Mind Candy,https://www.crunchbase.com/organization/mind-candy,"Aug 19, 2025","$31,631,706",Not Started,"Apps, Digital Entertainment, Family, Online Games","London, England, United Kingdom",Moshi provides a sleep and mindfulness app for kids featuring melodic stories created to help kids drift off to sleep quickly.,"78,444",http://www.mindcandy.com/,$10M to $50M,"Accel, Index Ventures, LocalGlobe, TriplePoint Capital, Spark Ventures","Accel, Future Fifty, TriplePoint Capital",,https://www.linkedin.com/company/mind-candy,11-50,"£97,669",2004
NovaBay Pharmaceuticals,https://www.crunchbase.com/organization/novabay-pharmaceuticals-inc,"Aug 19, 2025","$89,128,670",Not Started,"Biotechnology, Clinical Trials, Health Care, Pharmaceutical","Emeryville, California, United States",NovaBay Pharmaceuticals is a biopharmaceutical company developing products for the eye care market.,"99,940",http://novabay.com/,$10M to $50M,"TRITON FUNDS LLC, Chicago Venture Partners, Ascendiant Capital Partners, Ch-gemstone capital, David Lazar","Ch-gemstone capital, David Lazar, TRITON FUNDS LLC",https://x.com/NovaBay,http://www.linkedin.com/company/novabay-pharmaceuticals,101-250,"$6,000,000",2000
Priority Techno Holdings Inc.,https://www.crunchbase.com/organization/priority-techno-holdings-inc,"Aug 19, 2025","$122,297,483",Not Started,"Banking, Commercial, Financial Services, FinTech, Payments","Alpharetta, Georgia, United States",Priority is an integrated payments and banking solutions company.,"130,859",https://prth.com/,$500M to $1B,—,—,https://x.com/prioritycommrce,https://www.linkedin.com/company/priority-technology-holdings/,1001-5000,"$50,000,000","Apr 23, 2005"
The Hanover Insurance Group,https://www.crunchbase.com/organization/the-hanover-insurance-group-inc,"Aug 19, 2025","$500,000,000",Not Started,Insurance,"Worcester, Massachusetts, United States","The Hanover Insurance Group, Inc., based in Worcester, Mass., is the holding company for several property and casualty insurance companies.","152,119",http://www.hanover.com/,$1B to $10B,—,—,https://x.com/The_Hanover,https://www.linkedin.com/company/the-hanover-insurance-group,1001-5000,"$500,000,000",1852
Cartwheel,https://www.crunchbase.com/organization/cartwheel-8dc7,"Aug 18, 2025","$55,174,897",Not Started,"Health Care, Mental Health, mHealth, Therapeutics, Wellness","Cambridge, Massachusetts, United States",Cartwheel offers mental health support to students in order to help schools regain balance in the midst of the student mental health crisis.,"2,984",https://www.cartwheelcare.org/,$1M to $10M,"Menlo Ventures, General Catalyst, Alumni Ventures, BoxGroup, Reach Capital","A-Street Ventures, Menlo Ventures",https://x.com/cartwheelcare,https://www.linkedin.com/company/cartwheelcare,101-250,"$35,174,897",2022
Medallion,https://www.crunchbase.com/organization/medalion,"Aug 18, 2025","$128,000,000",Not Started,"Artificial Intelligence (AI), Business Process Automation (BPA), Enterprise Software, Health Care, Management Information Systems","San Francisco, California, United States","Medallion automates credentialing, enrollment, onboarding, and compliance to streamline healthcare network operations.","3,247",https://medallion.co/,$10M to $50M,"Sequoia Capital, BoxGroup, Salesforce Ventures, Washington Harbour Partners, Optum Ventures","Acrew Capital, Google Ventures, Sequoia Capital, Spark Capital",https://x.com/medallion,https://www.linkedin.com/company/medallion-credentials,101-250,"$43,000,000",2020
Paradigm,https://www.crunchbase.com/organization/paradigm-6409,"Aug 18, 2025","$7,000,000",Not Started,"Artificial Intelligence (AI), Productivity Tools, Software","San Francisco, California, United States",A spreadsheet-centric workspace with AI at its core.,"4,982",https://www.paradigmai.com/,—,"General Catalyst, Y Combinator, Failup Ventures, Soma Capital, Scott Belsky","General Catalyst, Y Combinator",https://x.com/paradigmai,https://www.linkedin.com/company/tryparadigm,1-10,"$5,000,000",Jan 2024
Assurant,https://www.crunchbase.com/organization/assurant,"Aug 18, 2025","$469,100,000",Not Started,"Customer Service, Finance, Financial Services, Information Technology, Insurance","New York, New York, United States",Assurant provides protection products and related services to safeguard companies against risks.,"7,353",https://www.assurant.com/,$10B+,—,—,https://x.com/assurant,http://www.linkedin.com/company/assurant,10001+,"$296,000,000",1892
Pony.ai,https://www.crunchbase.com/organization/pony-ai,"Aug 18, 2025","$1,344,900,000",Not Started,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Transportation","Fremont, California, United States",Pony.ai develops autonomous driving technology for vehicles that operates using artificial intelligence and machine learning.,"8,418",https://www.pony.ai/,$50M to $100M,"Sequoia Capital, HSG, Legend Capital, OMERS Ventures, IDG Capital","5Y Capital, ClearVue Partners, Eight Roads Ventures, GAC Toyota Motor, KUNLUN, Legend Capital, NEOM Investment Fund, Ontario Teachers' Pension Plan, Sequoia Capital, Toyota Motor",https://x.com/PonyAI_tech,https://www.linkedin.com/company/pony-ai,1001-5000,"$12,900,000",Dec 2016
Basic Capital,https://www.crunchbase.com/organization/basic-capital,"Aug 18, 2025","$25,000,000",Not Started,"Finance, Financial Services, Retirement, Wealth Management","New York, New York, United States",Basic Capital is a retirement investment platform that enhances retirement savings by providing financing options within IRAs and 401(k)s.,"10,777",https://www.basiccapital.com/,$1M to $10M,"BoxGroup, Forerunner, Lux Capital, SV Angel, Company Ventures","Forerunner, Lux Capital",https://x.com/getbasiccapital,https://www.linkedin.com/company/basic-capital,1-10,"$25,000,000",2021
Revin AI,https://www.crunchbase.com/organization/revin-ai,"Aug 18, 2025","$12,598,747",Not Started,"Artificial Intelligence (AI), Business Development, Customer Service, Machine Learning, SaaS","New York, New York, United States",Revin AI partner with forward-thinking appliance repair companies to streamline their operations,"11,935",https://www.revin.ai/,—,—,—,,https://www.linkedin.com/company/revinai/,11-50,"$10,698,747",2022
BHG Financial,https://www.crunchbase.com/organization/bhg-financial,"Aug 18, 2025","$500,000,000",Not Started,"Consumer Lending, Finance, Financial Services, Health Care, Lending, Medical, Risk Management","Fort Lauderdale, Florida, United States","BHG Financial delivers forward-thinking financial solutions, custom-tailored for individuals, small businesses, and institutions.","12,699",https://bhgfinancial.com/,Less than $1M,—,—,https://x.com/BHGfinancial,https://www.linkedin.com/company/bhgfinancial,1001-5000,"$500,000,000",2001
SpinLaunch,https://www.crunchbase.com/organization/spinlaunch,"Aug 18, 2025","$203,241,068",Not Started,"Aerospace, Space Travel","Long Beach, California, United States",SpinLaunch is a space technology company revolutionizing how we access and operate in space.,"13,698",https://www.spinlaunch.com/,$1M to $10M,"Kleiner Perkins, Bolt, Starlight Ventures, Alphabet, Google Ventures","Airbus Ventures, Alphabet, ATW Partners, Kleiner Perkins, Kongsberg Defence & Aerospace, Maximus Yaney",https://x.com/spinlaunch,https://www.linkedin.com/company/spinlaunch/,51-100,"$30,000,000",2014
Tote.ai,https://www.crunchbase.com/organization/tote-ai,"Aug 18, 2025","$22,600,000",Not Started,"Artificial Intelligence (AI), Consulting, Information Technology","Redwood City, California, United States","Tote.ai presents an AI-native point-of-sale system that unifies pump-to-checkout shopping, streamlines operations, and supports associates.","13,806",https://tote.ai/,$1M to $10M,"Cervin Ventures, Storm Ventures, Cota Capital",Cota Capital,,https://www.linkedin.com/company/tote-ai/,11-50,"$22,600,000",2022
Pattern Bioscience,https://www.crunchbase.com/organization/pattern-bioscience,"Aug 18, 2025","$95,891,352",Not Started,"Biotechnology, Health Care, Medical","Austin, Texas, United States",Pattern Bioscience is a biotech diagnostics company that helps to combat the problem of antibiotic resistance.,"19,294",https://pattern.bio/,$10M to $50M,"Illumina Ventures, CARB-X, Omninet Capital, Omnimed Capital, Daleshaw","CARB-X, Illumina Ventures, Omnimed Capital",https://x.com/patternbio,https://www.linkedin.com/company/patternbio,51-100,"$44,221,343",Apr 2016
Polestar Analytics,https://www.crunchbase.com/organization/polestar-analytics,"Aug 18, 2025","$12,500,000",Not Started,"Analytics, Artificial Intelligence (AI), Business Intelligence, Generative AI, Information Technology","Plano, Texas, United States","Polestar Analytics is an AI-driven data analytics company that develops AI, analytics, and planning solutions for enterprises.","21,475",https://www.polestaranalytics.com/,$10M to $50M,—,—,https://x.com/PolestarLLP,https://www.linkedin.com/company/polestar-analytics,501-1000,"$12,500,000","Feb 24, 2012"
Anocca,https://www.crunchbase.com/organization/anocca-ab,"Aug 18, 2025","$156,429,818",Not Started,"Biopharma, Biotechnology, Health Care, Therapeutics","Södertälje, Vasternorrlands Lan, Sweden",Anocca is a clinical-stage biopharmaceutical company that develops T-cell receptors to treat infectious and autoimmune diseases.,"21,691",https://www.anocca.com/,$10M to $50M,"European Investment Bank, AMF, Nidoco, Swedbank Robur, Ramsbury Invest AB","AMF, European Investment Bank, Mellby Gård AB",,https://www.linkedin.com/company/anocca-ab,101-250,"SEK440,000,000","Oct 23, 2014"
TensorZero,https://www.crunchbase.com/organization/tensorzero,"Aug 18, 2025","$7,300,000",Not Started,"Artificial Intelligence (AI), Generative AI, Machine Learning, Software","New York, New York, United States",TensorZero is an open-source framework for building production-grade LLM applications.,"22,119",https://www.tensorzero.com/,—,"Bessemer Venture Partners, FirstMark, Bedrock, DRW, Coalition Capital",FirstMark,https://x.com/tensorzero,https://www.linkedin.com/company/tensorzero/,1-10,"$7,300,000",2024
Luna Diabetes,https://www.crunchbase.com/organization/luna-diabetes,"Aug 18, 2025","$23,621,230",Not Started,"Health Care, Manufacturing, Medical Device, Pharmaceutical","San Diego, California, United States",Luna Diabetes is a manufacturer of medical equipment.,"24,913",https://lunadiabetes.com/,$1M to $10M,"Vensana Capital, Winklevoss Capital, Ascensia Diabetes Care, Swiss Diabetes Venture Fund",Vensana Capital,,https://www.linkedin.com/company/lunadiabetes,11-50,"$23,621,230",2020
Evulpo,https://www.crunchbase.com/organization/schlaufux,"Aug 18, 2025","$21,673,713",Not Started,"EdTech, Education, Primary Education","Zürich, Zurich, Switzerland","Evulpo is a free learning website that provides an instructional videos, summaries, and practice units for curriculum-related topics.","26,944",https://www.evulpo.com/,—,"Serpentine Ventures, Dario Fazlic, Yann Sommer, Felix Grisard, Aribeda","Dario Fazlic, Serpentine Ventures",,https://www.linkedin.com/company/evulpo,101-250,"CHF8,800,000",2020
Money Metals Exchange,https://www.crunchbase.com/organization/money-metals-exchange,"Aug 18, 2025","$70,000,000",Not Started,Precious Metals,"Eagle, Idaho, United States",Money Metals Exchange helps customers switch their paper dollars into the safety of gold & silver bullion coins & bars.,"30,143",https://www.moneymetals.com/,Less than $1M,—,—,https://x.com/MoneyMetals,https://www.linkedin.com/company/money-metals,11-50,"$70,000,000",2010
SolAmerica Energy,https://www.crunchbase.com/organization/solamerica-energy,"Aug 18, 2025","$229,000,000",Not Started,"Building Material, Consulting, Energy, Government, Real Estate, Renewable Energy, Solar","Atlanta, Georgia, United States","A leading solar, development and construction firm.","38,826",http://www.solamericaenergy.com/,$1M to $10M,"Deutsche Bank, KeyBank, Key Equipment Finance","Deutsche Bank, KeyBank, Key Equipment Finance",https://x.com/solamenergy,https://www.linkedin.com/company/solamerica-energy/?originalSubdomain=in,51-100,"$100,000,000",2009
Big Potato Games,https://www.crunchbase.com/organization/big-potato-games,"Aug 18, 2025","£16,200,000",Not Started,"Consumer Goods, Gaming, Online Games","London, England, United Kingdom",Big Potato is a board games company that's as versatile as its vegetable namesake.,"51,579",https://bigpotato.com/,$1M to $10M,Mobeus Equity Partners,Mobeus Equity Partners,https://x.com/bigpotatogames,https://www.linkedin.com/company/big-potato/,11-50,"£16,200,000",2014
GoFibre,https://www.crunchbase.com/organization/gofibre,"Aug 18, 2025","£125,000,000",Not Started,"Internet, ISP, Telecommunications","Edinburgh, Edinburgh, City of, United Kingdom",GoFibre is delivering Ultrafast Gigabit Fibre Broadband to premises across the UK.,"55,871",https://www.gofibre.co.uk/,$50M to $100M,"Scottish National Investment Bank, Hamburg Commercial Bank",Hamburg Commercial Bank,https://x.com/gofibre_uk,https://www.linkedin.com/company/gofibrebroadband/,101-250,"£125,000,000",2017
Flat Iron,https://www.crunchbase.com/organization/flat-iron,"Aug 18, 2025","£10,000,000",Not Started,"Film, Media and Entertainment, Restaurants","London, England, United Kingdom",A UK-based steak restaurant group .,"77,834",http://flatironsteak.co.uk/,$100M to $500M,"Piper Private Equity, TriSpan LLP",Piper Private Equity,https://x.com/flatironsteak?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.linkedin.com/company/flat-iron-steak-limited,251-500,—,2012
The Bancorp,https://www.crunchbase.com/organization/the-bancorp-2,"Aug 18, 2025","$274,000,000",Not Started,"Banking, Finance, Financial Exchanges, Financial Services, Payments","Wilmington, Delaware, United States",The Bancorp provides private-label banking and technology solutions to meet the unique business needs of non-bank companies.,"88,790",http://www.thebancorp.com/,$100M to $500M,—,—,https://x.com/thebancorp,https://www.linkedin.com/company/the-bancorp,501-1000,"$200,000,000",2000
Hapbee Technologies,https://www.crunchbase.com/organization/hapbee-technologies,"Aug 18, 2025","$15,055,134",Not Started,"Consumer Electronics, Electronics, Health Care, Wearables","Phoenix, Arizona, United States",Hapbee Technologies offers a wearable technology solution to guide the mind and body to the desired mental state.,"106,116",https://hapbee.com/,Less than $1M,"Smile Group, Ahsan Ashraf","Ahsan Ashraf, Smile Group",https://x.com/BeHapbee,https://www.linkedin.com/company/hapbee/,11-50,"CA$742,500",2019
Fibank,https://www.crunchbase.com/organization/fibank,"Aug 18, 2025","€50,000,000",Not Started,"Banking, Finance, Financial Services","Sofia, Grad Sofiya, Bulgaria",Fibank First Investment Bank is a public limited company registered with Sofia City.,"155,430",https://www.fibank.bg/en,$100M to $500M,—,—,https://x.com/Fibank,https://www.linkedin.com/company/first-investment-bank,1001-5000,"€50,000,000","Oct 8, 1993"
PharmaCyte Biotech,https://www.crunchbase.com/organization/pharmacyte-biotech,"Aug 18, 2025","$94,136,000",Not Started,"Biotechnology, Clinical Trials, Health Care, Medical, Medical Device","Laguna Hills, California, United States",PharmaCyte Biotech is a clinical stage biotechnology company focused on developing and preparing to commercialize treatments for cancer.,"156,058",http://www.pharmacytebiotech.com/,Less than $1M,—,—,https://x.com/pharmacyte,https://www.linkedin.com/company/pharmacyte-biotech/,1-10,"$7,000,000",1996
Almanak,https://www.crunchbase.com/organization/almanak,"Aug 17, 2025","$8,450,000",Not Started,"Agentic AI, Artificial Intelligence (AI), Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Developer Tools, Financial Services, Risk Management, Trading Platform","Zürich, Zurich, Switzerland","Almanak is a DeFi smart agent platform that leverages AI to automate, optimize, and manage DeFi investment strategies.","11,018",https://almanak.co/,—,"AppWorks, Bankless Ventures, RockawayX, HashKey Capital, Matrix Partners",—,https://x.com/Almanak__,https://www.linkedin.com/company/almanakai/,11-50,"$8,450,000",2022
Aleon Metals,https://www.crunchbase.com/organization/aleon-metals,"Aug 17, 2025","$188,000,000",Not Started,"Industrial, Manufacturing, Precious Metals, Recycling","Freeport, Texas, United States",Aleon Metals is a critical metals supplier and metal recycling company.,"38,182",https://aleonmetals.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/aleon-metals/,51-100,"$188,000,000",1973
Hylio,https://www.crunchbase.com/organization/hylio,"Aug 16, 2025","$6,699,706",Not Started,"Aerospace, Agriculture, AgTech, Delivery, Drone Management, Drones, Farming, Logistics","Houston, Texas, United States",Hylio provides agricultural UAV services,"10,165",https://www.hyl.io/,$10M to $50M,—,—,https://x.com/Hylio_Inc,https://in.linkedin.com/company/hylio,11-50,"$4,647,695",2015
Grand Slam Track,https://www.crunchbase.com/organization/grand-slam-track,"Aug 16, 2025","$30,000,000",Not Started,"Business Development, Business Intelligence, Software","Playa Del Rey, California, United States",Grand Slam Track is the premier global professional track league.,"36,720",https://www.grandslamtrack.com/,$1M to $10M,Winners Alliance,Winners Alliance,https://x.com/GrandSlamTrack,https://www.linkedin.com/company/grand-slam-track/,11-50,"$30,000,000",2024
Pogust Goodhead,https://www.crunchbase.com/organization/pgmbm,"Aug 16, 2025","$613,685,472",Not Started,"Law Enforcement, Legal, Professional Services","London, England, United Kingdom",Pogust Goodhead is expanding global alliance includes over 100 lawyers and more than 500 staff employees.,"43,175",https://pogustgoodhead.com/,$1M to $10M,Gramercy Funds Management,Gramercy Funds Management,,https://www.linkedin.com/company/pogustgoodhead/,101-250,"$65,000,000",2018
Quantinuum,https://www.crunchbase.com/organization/honeywell-quantum-solutions,"Aug 15, 2025","$925,000,000",Not Started,"Cyber Security, Quantum Computing, Software Engineering","Broomfield, Colorado, United States","Quantinuum is a IT firm that accelerates quantum computing and the development of applications across chemistry, cybersecurity, and finance.",513,https://www.quantinuum.com/,—,"QED Investors, NVentures, Amgen, JP Morgan Chase, Korea Investment Partners","IBM Ventures, JP Morgan Chase, NVentures",https://x.com/QuantinuumQC,https://www.linkedin.com/company/quantinuumqc,501-1000,"$600,000,000","Nov 30, 2021"
Air Space Intelligence,https://www.crunchbase.com/organization/airspace-intelligence,"Aug 15, 2025","$34,350,000",Not Started,"Aerospace, Software","San Francisco, California, United States",A software-first aerospace company.,"4,208",https://airspace-intelligence.com/,$1M to $10M,"Andreessen Horowitz, Franklin Templeton, XYZ Venture Capital, Spark Capital, Operator Collective","Bloomberg Beta, Gradient, Massachusetts Clean Energy Center, Renegade Partners, Spark Capital",,https://www.linkedin.com/company/airspace-intelligence,101-250,"$350,000",2018
