Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Milepost,https://www.crunchbase.com/organization/milepost,"Oct 8, 2025","SEK600,000,000",Not Started,—,"Stockholm, Stockholms Lan, Sweden",Milepost is the charging operator that offers Charging as a service.,"33,180",https://www.milepost.se/,—,Obligo,Obligo,,https://www.linkedin.com/company/motum-electrica/,11-50,"SEK600,000,000",2020
Ladder Bio (formerly ThirdLaw Molecular),https://www.crunchbase.com/organization/ladderbio,"Oct 8, 2025","$23,612,125",Not Started,"Biotechnology, Health Diagnostics, Life Science, Therapeutics","Blue Bell, Pennsylvania, United States","Ladder Bio is a therapeutics company that develops synthetic, ladder-shaped compounds engineered for high specificity and stability.","35,063",https://ladderbio.com/,—,"SmartGateVC, Medical Excellence Capital, Defense Threat Reduction Agency (DTRA), Hatch Biofund Management, Bowman’s Tower Venture Partners","Bowman’s Tower Venture Partners, Medical Excellence Capital, SmartGateVC",,https://www.linkedin.com/company/ladderbio,1-10,"$5,500,000",2020
AnyTeam,https://www.crunchbase.com/organization/anyteam,"Oct 8, 2025","$10,000,000",Not Started,"Mobile Apps, Real Time, Software","Redwood City, California, United States",The World's First Sales OS for AEs: 24/7 personalized intelligence and real-time call guidance for all of your accounts.,"35,913",https://www.anyteam.com/,—,"SignalFire, Crosslink Capital",SignalFire,https://x.com/anyteamai,https://www.linkedin.com/company/anyteamai/,1-10,"$10,000,000","Jul 1, 2024"
FruitScout,https://www.crunchbase.com/organization/fruitscout,"Oct 8, 2025","$9,150,000",Not Started,"Agriculture, AgTech, Artificial Intelligence (AI), Machine Learning, Software","Yakima, Washington, United States","FruitScout is a mobile-based, AI-powered precision crop load management (PCLM) platform.","36,007",https://fruitscout.ai/,$1M to $10M,"TFX Capital, Bowery Capital, SaaS Ventures, Puget Sound Venture Club, Frank Tucker","Bowery Capital, Frank Tucker, TFX Capital",https://x.com/getfruitscout,https://www.linkedin.com/company/fruitscout/about/,11-50,"$1,000,000",2019
SyntheticGestalt,https://www.crunchbase.com/organization/syntheticgestalt,"Oct 8, 2025","$15,000,000",Not Started,"Information Technology, Machine Learning, Pharmaceutical, Software","London, England, United Kingdom",SyntheticGestalt develops machine learning models for drug discovery and software for facilitating and automating research.,"39,249",https://www.syntheticgestalt.com/,$1M to $10M,"Headline Asia (formerly Infinity Ventures), MITSUI SUMITOMO INSURANCE Venture Capital (MSIVC), Amazon Web Services, The Future Fund, Incubate Fund",Amazon Web Services,https://x.com/sgestalt_uk,https://www.linkedin.com/company/syntheticgestalt,11-50,"$1,000,000","Sep 18, 2018"
Eir Insurance,https://www.crunchbase.com/organization/eir-insurance,"Oct 8, 2025","€20,000,000",Not Started,"Auto Insurance, Insurance","Stockholm, Stockholms Lan, Sweden",Eir Insurance is an insurance company that provides digital and retail insurance products.,"41,139",https://www.eirforsakring.com/,$1M to $10M,Endeit Capital,Endeit Capital,,https://www.linkedin.com/company/eir-f%C3%B6rs%C3%A4kring-ab,11-50,"€20,000,000",2019
Karyopharm Therapeutics,https://www.crunchbase.com/organization/karyopharm-therapeutics,"Oct 8, 2025","$607,200,000",Not Started,"Health Care, Medical, Pharmaceutical","Newton, Massachusetts, United States",Karyopharm Therapeutics is a clinical-stage pharmaceutical company developing drugs for the treatment of cancer and other major diseases.,"45,315",http://www.karyopharm.com/,$100M to $500M,"Adage Capital Management, Foresite Capital, Avidity Partners, Marshall Wace, New Leaf Venture Partners","Avidity Partners, Chione, Delphi Ventures, Foresite Capital, Multiple Myeloma Research Foundation",https://x.com/Karyopharm,http://www.linkedin.com/company/karyopharm-therapeutics-inc,251-500,"$33,000,000",2008
PartSpace,https://www.crunchbase.com/organization/partspace,"Oct 8, 2025","€13,000,000",Not Started,"Analytics, Artificial Intelligence (AI), Data Integration, Developer Tools, Enterprise Software, Information Technology, Machine Learning, Manufacturing, Software, Web Development","Deggendorf, Bayern, Germany","PartSpace centralizes parts data, catalogs, and workflows for quoting, ordering, and e‑commerce integration.","45,773",https://www.partspace.io/,$1M to $10M,"Armira, Bayern Kapital",Bayern Kapital,https://x.com/PartsIO,https://www.linkedin.com/company/part-space,51-100,"€13,000,000",2021
BluPanda,https://www.crunchbase.com/organization/blupanda,"Oct 8, 2025","$10,896,798",Not Started,"Biotechnology, Health Care, Medical","Apollo, Pennsylvania, United States",BluPanda is a robotics company that provides robotics management technology that automates the management of the logistics of delivering.,"76,676",https://www.blupanda.health/,$10M to $50M,—,—,,https://www.linkedin.com/company/blupanda-llc/,11-50,"$695,000",2009
Sees.ai,https://www.crunchbase.com/organization/sees-ai,"Oct 8, 2025","£5,978,154",Not Started,"Artificial Intelligence (AI), Drones, Industrial Automation, Robotics, Software","Lavant, West Sussex, United Kingdom",Autonomous flight solutions for critical infrastructure,"131,153",https://www.sees.ai/,Less than $1M,"Techstars, The Boeing Company, Elbow Beach Capital, Hearst Ventures, Sustainable Future Ventures","Elbow Beach Capital, Hearst Ventures, Sustainable Future Ventures, Techstars",https://x.com/sees_ai,https://www.linkedin.com/company/sees-ai/,11-50,"£3,650,000","Apr 24, 2016"
Stolt-Nielsen,https://www.crunchbase.com/organization/stolt-nielsen,"Oct 8, 2025","NOK2,700,000,000",Not Started,"Logistics, Supply Chain Management, Transportation","London, England, United Kingdom",Stolt-Nielsen is a provider of integrated logistics and transportation solutions.,"160,975",https://www.stolt-nielsen.com/en/#,$1B to $10B,—,—,,https://www.linkedin.com/company/stolt-nielsen-limited/,5001-10000,"NOK1,500,000,000",1959
Warehouses De Pauw,https://www.crunchbase.com/organization/warehouses-de-pauw,"Oct 8, 2025","€500,000,000",Not Started,"Logistics, Supply Chain Management, Warehousing","Wolvertem, Vlaams-Brabant, Belgium",Warehouses De Pauw develops and invests in logistics property (warehouses and offices).,"177,305",https://www.wdp.eu/,$100M to $500M,—,—,https://x.com/wdp_eu,https://www.linkedin.com/company/wdp,101-250,"€500,000,000",1999
Polymarket,https://www.crunchbase.com/organization/polymarket,"Oct 7, 2025","$2,279,000,000",Not Started,"Cryptocurrency, Financial Services, Prediction Markets, Predictive Analytics","New York, New York, United States","Polymarket is a prediction market platform where traders predict future event outcomes, reacting to news in real time.",5,https://polymarket.com/,$10M to $50M,"General Catalyst, Dragonfly, Draper Associates, Founders Fund, Coinbase","Blockchain Capital, Founders Fund, General Catalyst, Intercontinental Exchange, Polychain",https://x.com/polymarket,https://www.linkedin.com/company/polymarket,11-50,"$2,000,000,000",Mar 2020
NANO Nuclear Energy,https://www.crunchbase.com/organization/nano-nuclear-energy,"Oct 7, 2025","$629,083,306",Not Started,"Energy, Nuclear, Renewable Energy","New York, New York, United States",NANO Nuclear Energy is an energy company that builds micro-small modular reactors and advanced nuclear reactors.,789,https://nanonuclearenergy.com/,—,—,—,https://x.com/nano_nuclear,https://www.linkedin.com/company/nano-nuclear-energy-inc,11-50,"$400,000,000",2021
EvenUp,https://www.crunchbase.com/organization/evenup,"Oct 7, 2025","$370,500,000",Not Started,"Artificial Intelligence (AI), FinTech, Legal, Legal Tech, Software","San Francisco, California, United States",EvenUp is a legal tech company developing AI software that automates the preparation of legal demand packages for personal injury cases.,837,https://www.evenuplaw.com/,$10M to $50M,"B Capital, Lightspeed Venture Partners, Bessemer Venture Partners, HarbourVest Partners, Bain Capital","Bain Capital Ventures, Bessemer Venture Partners, DCM Ventures, Lightspeed Venture Partners, NFX, SignalFire",https://x.com/evenuplaw,https://www.linkedin.com/company/evenup,501-1000,"$150,000,000",2019
Securitize,https://www.crunchbase.com/organization/securitize-inc,"Oct 7, 2025","$147,200,000",Not Started,"Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology","San Francisco, California, United States","Securitize is a technology company that enables digital securities, which are easier to own, simpler to manage, and faster to trade.","1,266",https://securitize.io/,$50M to $100M,"BlackRock, SBI Investment, Ripple, Coinbase Ventures, Blockchain Capital","ARK Investment Management, BlackRock, Blockchain Capital, Jump Crypto, Morgan Stanley Tactical Value, Mouro Capital",https://x.com/securitize,https://www.linkedin.com/company/securitize,101-250,—,Nov 2017
Bitcoin Depot,https://www.crunchbase.com/organization/bitcoin-depot,"Oct 7, 2025","$15,000,000",Not Started,"E-Commerce, Finance, Financial Services, Professional Services","Atlanta, Georgia, United States",Bitcoin Depot is an INC 5000 company and the fastest-growing multi-cryptocurrency ATM Network offering users the ability to buy and sell.,"1,819",https://bitcoindepot.com/,$500M to $1B,"Sopris Capital Associates, AWM Investment Company","AWM Investment Company, Sopris Capital Associates",https://x.com/Bitcoin_Depot,https://www.linkedin.com/company/bitcoin-depot,101-250,"$15,000,000","Jan 1, 2016"
Affinia Therapeutics,https://www.crunchbase.com/organization/affinia-therapeutics,"Oct 7, 2025","$210,000,000",Not Started,"Biotechnology, Health Care, Life Science, Therapeutics","Waltham, Massachusetts, United States",Affinia Therapeutics is a biotechnology company developing transformative AAV gene therapies for people with rare and prevalent diseases.,"1,913",https://www.affiniatx.com/,$1M to $10M,"RA Capital Management, Eli Lilly, New Enterprise Associates, Perceptive Advisors, TCG Crossover","EcoR1 Capital, Farallon Capital Management, F-Prime, New Enterprise Associates",,https://www.linkedin.com/company/affinia-therapeutics,51-100,"$40,000,000",2019
FurtherAI,https://www.crunchbase.com/organization/further-ai,"Oct 7, 2025","$30,000,000",Not Started,"Artificial Intelligence (AI), Insurance, InsurTech, Machine Learning, Software","San Francisco, California, United States","FurtherAI provides AI assistants for insurers, automating workflows like submission intake, policy comparisons, and underwriting processes.","4,603",https://furtherai.com/,$1M to $10M,"Andreessen Horowitz, Y Combinator, Nexus Venture Partners, South Park Commons, Pioneer Fund","Andreessen Horowitz, BrokerTech Ventures, Nexus Venture Partners",,,11-50,"$25,000,000",2023
Novata,https://www.crunchbase.com/organization/novata,"Oct 7, 2025","$51,000,000",Not Started,"Big Data, Financial Services, Information Services, Information Technology, Software","New York, New York, United States",Novata is an ESG platform built for private markets.,"4,943",https://www.novata.com/,$10M to $50M,"Clearlake Capital Group, Motive Ventures, Lindsay Goldberg, Hamilton Lane, Hellman & Friedman","Ford Foundation, Hamilton Lane, Motive Ventures, S&P Global",,https://www.linkedin.com/company/novata-esg/about/,101-250,—,2021
MoBagel,https://www.crunchbase.com/organization/mobagel,"Oct 7, 2025","$30,510,000",Not Started,"Agentic AI, Artificial Intelligence (AI), Finance, Generative AI, Internet of Things, Risk Management, Robotic Process Automation (RPA), Sales Automation, Sales Enablement, Supply Chain Management","Santa Clara, California, United States","MoBagel empowers enterprises with an Agentic AI Builder for Business Intelligence reporting, forecasting and workflow automation at scale.","5,404",https://mobagel.com/,$1M to $10M,"500 Global, Y Combinator, SkyDeck Berkeley, Qualcomm, CyberAgent Capital","500 Global, Accelera AI Capital, CDIB Capital Group, fm Capital, KYMCO Capital, Microsoft Accelerator, Qualcomm, SkyDeck Berkeley, Wistron Corporation",https://x.com/mobagel,https://www.linkedin.com/company/mobagel,101-250,—,Mar 2015
Nava,https://www.crunchbase.com/organization/nava-038f,"Oct 7, 2025","$90,000,000",Not Started,"Employee Benefits, Health Care, Insurance, InsurTech","New York, New York, United States",Nava provides employee benefits brokerage services with a focus on affordable healthcare.,"7,092",https://www.navabenefits.com/,$50M to $100M,"Alumni Ventures, Gaingels, Thrive Capital, K5 Global, Avid Ventures",Thrive Capital,https://x.com/NavaBenefits,https://www.linkedin.com/company/nava-benefits/,51-100,"$30,000,000",2019
Jiko,https://www.crunchbase.com/organization/jiko,"Oct 7, 2025","$118,400,000",Not Started,"Banking, Financial Services, FinTech, Trading Platform","San Francisco, California, United States",Jiko is a fintech company that offers API access and treasury bill investment services.,"7,331",http://www.jiko.com/,$1M to $10M,"500 Global, Bpifrance, Coinbase, Nyca Partners, Core Innovation Capital","Red River West, Upfront Ventures, Wafra",https://x.com/teamjiko,https://www.linkedin.com/company/teamjiko,51-100,—,2016
Peer AI,https://www.crunchbase.com/organization/peer-1121,"Oct 7, 2025","$12,100,000",Not Started,"Artificial Intelligence (AI), Life Science, Software","San Francisco, California, United States","Peer offers AI solutions for medical writing, enhancing precision and speed in the life sciences sector.","8,968",https://getpeer.ai/,$1M to $10M,"Alumni Ventures, Gaingels, Mana Ventures, Greycroft, Flare Capital Partners","Flare Capital Partners, SignalFire",,https://www.linkedin.com/company/peer-techbio,11-50,"$12,100,000",Jul 2023
Coinflow Labs,https://www.crunchbase.com/organization/coinflow-labs,"Oct 7, 2025","$28,700,000",Not Started,"Cryptocurrency, Finance, Payments, Web3","Chicago, Illinois, United States",Coinflow enables Web3 companies to accept traditional payments and convert cryptocurrency to USD for payouts to customers' bank accounts.,"9,038",https://coinflow.cash/,$1M to $10M,"Coinbase Ventures, CMT Digital, Pantera Capital, Digital Currency Group, gumi Cryptos Capital (gCC)","CMT Digital, Jump Crypto, Pantera Capital, Reciprocal Ventures",,https://www.linkedin.com/company/coinflow-labs,1-10,"$25,000,000",2022
Membrion,https://www.crunchbase.com/organization/membrion,"Oct 7, 2025","$47,946,134",Not Started,"Manufacturing, Renewable Energy","Seattle, Washington, United States","Membrion is a manufacturer of ultra-low cost, high performance ion exchange membranes.","10,487",https://membrion.com/,$1M to $10M,"Indico Capital Partners, Safar Partners, National Science Foundation, Freeflow Ventures, Pangaea Ventures","Bellingham Angel Investors, E8 Angels, Lam Capital, National Science Foundation, New York Angels, PureTerra Ventures, Samsung Venture Investment, Sand Hill Angels, Sierra Angels, Third Derivative, US Department of Energy",,https://www.linkedin.com/company/membrion-inc.,11-50,"$20,000,000",2016
HyperSpectral,https://www.crunchbase.com/organization/hyper-spectral,"Oct 7, 2025","$19,096,459",Not Started,"Industrial, Medical, Quality Assurance, Software","Alexandria, Virginia, United States",Illuminating invisible threats through the power of SpecAI™,"11,318",https://www.hyperspectral.ai/,$1M to $10M,"Correlation Ventures, Kibo Ventures, RRE Ventures, GC&H Investments, Avalanche Thinking","Kibo Ventures, RRE Ventures",,https://www.linkedin.com/company/hyper-spectral/,11-50,"$7,000,000","Sep 30, 2022"
Zingage,https://www.crunchbase.com/organization/zingage,"Oct 7, 2025","$12,500,000",Not Started,"Artificial Intelligence (AI), Health Care, Home Health Care","New York, New York, United States",Zingage provides an AI platform for home care scheduling and caregiver engagement.,"11,381",https://zingage.com/,—,"Bessemer Venture Partners, TQ Ventures, South Park Commons, WndrCo",Bessemer Venture Partners,https://x.com/ZingageAI,https://www.linkedin.com/company/zingage,11-50,"$12,500,000",2022
Brain Jar Games,https://www.crunchbase.com/organization/brain-jar-games,"Oct 7, 2025","$12,199,997",Not Started,"Online Games, PC Games, Video Games","San Francisco, California, United States",Brain Jar Games is a new worldwide studio comprised of AAA professionals dedicated to creating bold and bright games.,"11,431",https://www.brainjar.games/,$1M to $10M,"Menlo Ventures, 1Up Ventures, Transcend Fund, Nate Mitchell, Eden Chen","Menlo Ventures, Transcend Fund",,https://www.linkedin.com/company/brain-jar-games,1-10,"$5,499,997",2024
Eradivir,https://www.crunchbase.com/organization/eradivir,"Oct 7, 2025","$22,056,000",Not Started,"Biotechnology, Health Care, Therapeutics","West Lafayette, Indiana, United States",Eradivir is a biotech company that aims to develop a non-immunological targeting agent for use against the virus that causes COVID-19.,"13,143",https://www.eradivir.com/,—,"National Science Foundation, Biomedical Advanced Research and Development Authority (BARDA), Philip Low","National Science Foundation, Philip Low",,https://www.linkedin.com/company/eradivir,11-50,"$10,000,000",2020
Esperion,https://www.crunchbase.com/organization/esperion-therapeutics,"Oct 7, 2025","$1,177,550,000",Not Started,"Biotechnology, Health Care, Medical, Pharmaceutical","Ann Arbor, Michigan, United States",Esperion discovers and develops pharmaceutical products for the treatment of cardiovascular and metabolic diseases.,"13,371",http://www.esperion.com/,$100M to $500M,"Longitude Capital, Oberland Capital, Arboretum Ventures, Athyrium Capital Management LP, Asset Management Ventures (AMV)","Aisling Capital, Alta Partners, Athyrium Capital Management LP, Domain Associates, Longitude Capital, Oberland Capital",https://x.com/Esperion,http://www.linkedin.com/company/esperion-therapeutics-plymouth-mi,251-500,"$75,000,000",1998
Constant Contact,https://www.crunchbase.com/organization/constant-contact,"Oct 7, 2025","$423,159,714",Not Started,"Email, Email Marketing, Event Management, Messaging, Social Media Marketing","Waltham, Massachusetts, United States",Constant Contact makes digital marketing easy and effective for small businesses and nonprofits across the globe.,"13,485",http://www.constantcontact.com/,$100M to $500M,"Clearlake Capital Group, Morgan Stanley, Greylock, Siris Capital Group, Morgan Stanley Expansion Capital","Clearlake Capital Group, Greylock, Siris Capital Group",https://x.com/constantcontact,http://www.linkedin.com/company/constant-contact,1001-5000,—,1995
AltStore,https://www.crunchbase.com/organization/altstore-pal,"Oct 7, 2025","$6,000,000",Not Started,"Apps, Information Technology, Internet","Dallas, Texas, United States",AltStore is an alternative iOS app store,"14,049",https://altstore.io/,—,"Pace Capital, Epic Games","Epic Games, Pace Capital",https://x.com/altstoreio,https://www.linkedin.com/company/altstoreio/,1-10,"$6,000,000",2019
Planera,https://www.crunchbase.com/organization/planera,"Oct 7, 2025","$26,900,000",Not Started,"Construction, Scheduling, Software","Pleasanton, California, United States",Planera offers collaborative CPM scheduling software that simplifies project management.,"14,137",https://www.planera.io/,$10M to $50M,"Sierra Ventures, Sorenson Capital, Firebolt Ventures, Brick & Mortar Ventures, Prudence","Sierra Ventures, Sorenson Ventures",,https://www.linkedin.com/company/planera-inc,11-50,"$8,000,000",Nov 2021
Ares Materials,https://www.crunchbase.com/organization/ares-materials,"Oct 7, 2025","$22,450,997",Not Started,"Advanced Materials, Artificial Intelligence (AI), Electronics, Machine Learning, Semiconductor","Plano, Texas, United States",AI-enabled optical polymers,"16,918",http://aresmaterials.com/,$1M to $10M,"National Science Foundation, L'ATTITUDE Ventures, Redwood Capital Partners, Hunt Companies, Black Diamond Ventures","1200 VC, National Science Foundation",,https://www.linkedin.com/company/4824497,11-50,"$12,200,000",2016
RXR Realty,https://www.crunchbase.com/organization/rxr-realty,"Oct 7, 2025","$1,600,000,000",Not Started,"Financial Services, Real Estate, Real Estate Investment","New York, New York, United States","RXR Realty is a real estate company specializing in investment and property management, design, construction, leasing, and financing.","17,045",http://www.rxrrealty.com/,—,"King Street Capital Management, The Baupost Group, Five Arrows Principal Investments, Liberty Mutual Investments, Abrams Capital",—,https://x.com/rxr_realty?lang=en,https://www.linkedin.com/company/rxr-realty/about/,501-1000,"$1,450,000,000",2007
Attuned Intelligence,https://www.crunchbase.com/organization/attuned-intelligence,"Oct 7, 2025","$13,000,000",Not Started,"Artificial Intelligence (AI), Consulting, Health Care","Orlando, Florida, United States",Attuned Intelligence is a healthcare AI business that specialises in modernizing hospital and health system call centres.,"17,269",https://www.attuned-intelligence.com/,$1M to $10M,"Radical Ventures, Threshold, RRE Ventures","Radical Ventures, Threshold",,https://www.linkedin.com/company/attuned-intelligence,1-10,"$13,000,000",2024
Jupiter Endovascular,https://www.crunchbase.com/organization/jupiter-endovascular,"Oct 7, 2025","$21,000,000",Not Started,"Manufacturing, Medical, Medical Device","Menlo Park, California, United States",Jupiter Endovascular is a medical technology startup.,"17,861",https://jupiterendo.com/,—,"Senvest Management, LB Investment, Sonder Capital",Sonder Capital,,https://www.linkedin.com/company/jupiterendo,11-50,—,2024
Lucile Packard Children's Hospital,https://www.crunchbase.com/organization/lucile-packard-childrens-hospital,"Oct 7, 2025","$100,000,000",Not Started,"Health Care, Medical, Wellness","Palo Alto, California, United States",Stanford Children's Health & Lucile Packard Children's Hospital Stanford offers extraordinary pediatric & obstetric care.,"18,419",http://stanfordchildrens.org/,$1B to $10B,"The David and Lucile Packard Foundation, Baby Safety Foundation","Baby Safety Foundation, The David and Lucile Packard Foundation",https://x.com/StanfordChild,https://www.linkedin.com/company/1632,1001-5000,—,1991
TORL BioTherapeutics,https://www.crunchbase.com/organization/torl-biotherapeutics,"Oct 7, 2025","$412,000,000",Not Started,"Biopharma, Biotechnology, Clinical Trials","Culver City, California, United States",TORL BioTherapeutics is a clinical-stage biopharmaceutical business.,"19,357",https://torlbio.com/,—,"Blue Owl, RA Capital Management, Goldman Sachs, Perceptive Advisors, Goldman Sachs Asset Management","Deep Track Capital, Goldman Sachs Asset Management",,https://www.linkedin.com/company/torl-biotherapeutics-llc,11-50,"$96,000,000",2018
Kernal Biologics,https://www.crunchbase.com/organization/kernal-biologics,"Oct 7, 2025","$73,000,000",Not Started,"Biotechnology, Pharmaceutical, Therapeutics","Cambridge, Massachusetts, United States",Kernalbio creates mRNA therapies that instruct specific cells on how to make their own medicine.,"21,191",https://www.kernalbio.com/,Less than $1M,"Y Combinator, The Boeing Company, Hummingbird Ventures, SAV (Scale Asia Ventures), Advanced Research Projects Agency for Health","Advanced Research Projects Agency for Health, Hummingbird Ventures",https://x.com/kernalbio,https://www.linkedin.com/company/15196047/,11-50,"$48,000,000",Aug 2016
CrunchDAO,https://www.crunchbase.com/organization/crunch-dao,"Oct 7, 2025","$10,588,080",Not Started,Cryptocurrency,"Paris, Ile-de-France, France","elite ML community (+10,000 data scientists +1,200 PhDs) that develops alpha-generating insights through its collective intelligence network","21,623",https://crunchdao.com/,—,"VanEck, Multicoin Capital, Fabric Ventures, GSR, Road Capital","Galaxy Ventures, Hook, Multicoin Capital, Road Capital",https://x.com/CrunchDAO,https://www.linkedin.com/company/crunchdao-com/,1-10,"$5,000,000",2024
Tycho AI,https://www.crunchbase.com/organization/tycho-ai,"Oct 7, 2025","$10,000,000",Not Started,"Artificial Intelligence (AI), Autonomous Vehicles, Manufacturing","Cambridge, Massachusetts, United States",Tycho AI is an unmanned aerial vehicle technology (UAV) company building resilient navigation and AI systems for unmanned vehicles,"23,281",https://tycho.fit/,—,"FirstMark, Pillar VC",FirstMark,https://x.com/AITycho,https://www.linkedin.com/company/tycho-ai/,11-50,"$10,000,000",2022
ConCntric,https://www.crunchbase.com/organization/concntric,"Oct 7, 2025","$10,000,000",Not Started,"Information Technology, Real Estate, SaaS, Software","Greenbrae, California, United States",ConCntric provides a unified platform for preconstruction management workflows and data.,"24,089",https://concntric.com/,$1M to $10M,"53 Stations, Argonautic Ventures, Bentley iTwin Ventures",53 Stations,,https://www.linkedin.com/company/concntric,11-50,"$10,000,000",May 2019
Biomea Fusion,https://www.crunchbase.com/organization/biomea-fusion,"Oct 7, 2025","$271,000,000",Not Started,"Biotechnology, Life Science, Oncology, Therapeutics","Redwood City, California, United States",Biomea Fusion is a precision oncology company developing novel small molecules that target aggressive forms of cancer.,"31,569",https://www.biomeafusion.com/,$10M to $50M,"Cormorant Asset Management, Janus Henderson Investors, RTW Investments, Rock Springs Capital, Aisling Capital",Cormorant Asset Management,https://x.com/biomeafusion,https://www.linkedin.com/company/biomeafusion/,11-50,"$25,000,000",2017
Flyntlok,https://www.crunchbase.com/organization/flyntlok,"Oct 7, 2025","$40,400,000",Not Started,"Cloud Computing, Cloud Management, Mining, SaaS","Anchorage, Alaska, United States",Flyntlok provides modern cloud-based computing services for equipment dealers.,"33,168",https://www.flyntlok.com/,$1M to $10M,Mainsail Partners,Mainsail Partners,,https://www.linkedin.com/company/flyntlok/,11-50,"$36,000,000",2016
Farmer J,https://www.crunchbase.com/organization/farmer-j,"Oct 7, 2025","£23,000,000",Not Started,"Food and Beverage, Food Processing, Snack Food","London, England, United Kingdom","Farmer J is a food service provider that Serving honest food, that rolls with the seasons, is mindfully sourced.","33,924",https://farmerj.com/,—,"Beringea, Edition Capital",Beringea,,https://www.linkedin.com/company/farmer.j,51-100,"£17,500,000",2014
Lurie Children’s Hospital,https://www.crunchbase.com/organization/lurie-childrens-hospital,"Oct 7, 2025","$13,950,000",Not Started,"Children, Health Care, Hospital, Medical","Chicago, Illinois, United States",Lurie Children’s Hospital is a paediatric healthcare provider.,"37,698",https://www.luriechildrens.org/,$1B to $10B,"Ace Hardware, National Cancer Institute, Baby Safety Foundation","Ace Hardware, Baby Safety Foundation, National Cancer Institute",https://x.com/LurieChildrens,https://www.linkedin.com/company/ann-and-robert-h-lurie-children's-hospital-of-chicago/,1001-5000,—,1987
AeroRx Therapeutics,https://www.crunchbase.com/organization/aerorx-therapeutics,"Oct 7, 2025","$21,000,000",Not Started,"Health Care, Pharmaceutical, Wellness","La Jolla, California, United States","AeroRx Therapeutics is a biopharmaceutical company that developing proprietary, combination products.","37,743",https://aerorxtx.com/,—,"Correlation Ventures, Alexandria Venture Investments, Avalon BioVentures",Avalon BioVentures,,https://www.linkedin.com/company/aerorx-therapeutics/,1-10,"$21,000,000",2022
Revel Pharmaceuticals,https://www.crunchbase.com/organization/revel-pharmaceuticals,"Oct 7, 2025","$8,483,567",Not Started,"Biotechnology, Life Science, Pharmaceutical","San Francisco, California, United States","Revel Pharmaceuticals develops therapeutics for multiple diseases of aging including osteoarthritis, kidney, and complications of diabetes.","42,216",https://www.revelpharmaceuticals.com/,$1M to $10M,"Gaingels, Starbloom Capital, KIZOO Technology Capital, Tubus","KIZOO Technology Capital, Starbloom Capital",,https://www.linkedin.com/company/revel-pharmaceuticals/,1-10,"$83,567",2019
Kenko,https://www.crunchbase.com/organization/kenko-079c,"Oct 7, 2025","€6,500,000",Not Started,"Health Insurance, Insurance, Mobile Apps","Paris, Ile-de-France, France",Kenko is an application that helps to provide corporate health insurance.,"44,537",https://www.kenko.fr/,—,"Bpifrance, WILCO, Crédit Industriel et Commercial, Pleiade Venture, Bloomstep",Pleiade Venture,,https://www.linkedin.com/company/kenko-club,11-50,"€4,000,000",Jan 2022
Adicet Bio,https://www.crunchbase.com/organization/adicet-bio,"Oct 7, 2025","$424,225,000",Not Started,"Biopharma, Biotechnology, Health Care, Medical","Redwood City, California, United States",Adicet Bio is a biotechnology company discovering and developing first-in-class allogeneic gamma delta CAR t cell therapies for cancer,"48,268",http://www.adicetbio.com/,$10M to $50M,"OrbiMed, Regeneron, Pontifax, KB Investment, aMoon Fund",OrbiMed,,https://www.linkedin.com/company/adicet-bio-inc/,101-250,"$80,000,000",2014
ETZ,https://www.crunchbase.com/organization/etz-341c,"Oct 7, 2025","£20,550,000",Not Started,"Energy, Renewable Energy","Aberdeen, Aberdeen City, United Kingdom","ETZ is a pioneer in the field of net zero energy transition and a net exporter of goods, services, technology, and expertise.","51,595",https://etzltd.com/,—,"BP, UK Government, Scottish Enterprise","Scottish Enterprise, UK Government",https://x.com/ETZLTD1,https://www.linkedin.com/company/energy-transition-zone-ltd/about/,11-50,"£17,300,000",2021
Neuronoff,https://www.crunchbase.com/organization/neuronoff,"Oct 7, 2025","$11,700,000",Not Started,"Medical Device, Neuroscience","Valencia, Comunidad Valenciana, Spain",Neuronoff is a medical device developing comapny.,"54,612",http://neuronoff.com/,$1M to $10M,"National Institutes of Health, U.S. Department of Defense",National Institutes of Health,https://x.com/neuronoff,https://www.linkedin.com/company/neuronoff/?originalSubdomain=in,11-50,"$4,500,000","Jan 1, 2017"
Carter Credit Union,https://www.crunchbase.com/organization/carter-credit-union,"Oct 7, 2025","$6,978,839",Not Started,"Banking, Finance, Financial Services, Non Profit","Springhill, Louisiana, United States",Carter Credit Union provides banking and financial services.,"55,873",https://www.cartercu.org/,$1M to $10M,Community Development Financial Institutions Fund,Community Development Financial Institutions Fund,https://x.com/creditcarter,https://www.linkedin.com/company/carter-fcu,101-250,"$4,500,000",1954
Storskogen,https://www.crunchbase.com/organization/storskogen-industrier,"Oct 7, 2025","$1,733,785,659",Not Started,"Finance, Financial Services, Real Estate Investment","Stockholm, Stockholms Lan, Sweden",Storskogen is a global group of businesses specializing in acquiring and developing market leaders with sustainable models.,"57,092",https://www.storskogen.com/,$1B to $10B,—,—,,https://www.linkedin.com/company/storskogen,10001+,"SEK1,000,000,000",2012
